id,date_detection,priorite,score,statut,titre,organisme,type_financement,zone,themes,montant,deadline,deadline_date,deadline_status,deadline_source,lien,eligibilite_ambition_campus,pieces_probables,responsable,prochaine_action,notes
4a95d154ef,2026-07-02,B - intéressant,39,nouveau,Associations franciliennes : être accompagnées par la Région,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association, Collectivité ou institution, Particulier, Professionnel Aide Fonds régional pour le tourisme Public Professi",2026-12-31,ouvert,https://www.iledefrance.fr/associations-etre-accompagnees-pour-mieux-agir,https://www.iledefrance.fr/associations-etre-accompagnees-pour-mieux-agir,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
3e02a1b37b,2026-07-02,B - intéressant,39,nouveau,Lutte contre les rixes | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association régie par la loi de 1901 Partager Partager sur Facebook Partager sur Twitter Partager sur Linkedin Copier dan,2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/lutte-contre-les-rixes,https://www.iledefrance.fr/aides-et-appels-a-projets/lutte-contre-les-rixes,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
5f30f00f01,2026-07-02,B - intéressant,39,nouveau,"Liberté, Égalité, Fraternité | Région Île-de-France",Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Établissement d'enseignement secondaire Partager Partager sur Facebook Partager sur Twitter Partager sur Linkedin Copier ,2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/liberte-egalite-fraternite,https://www.iledefrance.fr/aides-et-appels-a-projets/liberte-egalite-fraternite,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
f6b201eeba,2026-07-02,B - intéressant,39,nouveau,FEADER-Contrats Natura 2000 ni-agricoles ni-forestiers et contrats Natura 2000 forestiers (73.04.03) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association régie par la loi de 1901, Communes de 10 000 à 20 000 habitants",2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-contrats-natura-2000-ni-agricoles-ni-forestiers-et-contrats-natura-2000-forestiers-730403,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-contrats-natura-2000-ni-agricoles-ni-forestiers-et-contrats-natura-2000-forestiers-730403,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
2cca1a8e4d,2026-07-02,B - intéressant,39,nouveau,Soutien à la gestion durable des forêts franciliennes | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association régie par la loi de 1901, Francilien, Petites et moyennes entreprises, Très petites entreprises Partager Part",2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/soutien-la-gestion-durable-des-forets-franciliennes,https://www.iledefrance.fr/aides-et-appels-a-projets/soutien-la-gestion-durable-des-forets-franciliennes,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
b40a68cfd1,2026-07-02,B - intéressant,39,nouveau,Lutte contre le décrochage scolaire | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Fondation, Organisation non gouvernementale (ONG), Association régie par la loi de 1901 Partager Partager sur Facebook Pa",2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/lutte-contre-le-decrochage-scolaire,https://www.iledefrance.fr/aides-et-appels-a-projets/lutte-contre-le-decrochage-scolaire,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
7a609aad55,2026-07-02,B - intéressant,39,nouveau,Recrut'Up | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,Dépôt des demandes ouvert jusqu'au 31 janvier 2027 Public Demandeur d'emploi Partager Partager sur Facebook Partager sur Twitter Partager sur Linkedin Copier dans le presse-papier ,2027-01-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/recrutup,https://www.iledefrance.fr/aides-et-appels-a-projets/recrutup,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
1884708ac8,2026-07-02,B - intéressant,39,nouveau,Prêt Île-de-France Prévention | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2027 Public Association régie par la loi de 1901, Petites et moyennes entreprises Partager Partager sur Facebook Partager sur Twitter",2027-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/pret-ile-de-france-prevention,https://www.iledefrance.fr/aides-et-appels-a-projets/pret-ile-de-france-prevention,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
a592e66e80,2026-07-02,B - intéressant,33,nouveau,Prix de la recherche médicale de la Fondation de France/Jean Valade 2027 - Fondation de France,Fondation de France - Appels à projets,mécénat/fondation,France,jeunesse,montant total de 150 000 euros,"Date limite de dépôt de dossiers : 16 septembre 2026 avant 17h Déposer votre projet Public concerné Les prix seront remis à des chercheurs (DR, PU ou PU-PH) titulaires, rattachés à",2026-09-16,ouvert,https://www.fondationdefrance.org/fr/appels-a-projets/prix-de-la-recherche-medicale-de-la-fondation-de-france-jean-valade,https://www.fondationdefrance.org/fr/appels-a-projets/prix-de-la-recherche-medicale-de-la-fondation-de-france-jean-valade,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,jeune; montant détecté
78f5307407,2026-07-02,C - veille,62,nouveau,Soutien aux associations employeuses | Associations.gouv.fr,Associations.gouv - Appels à projets,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,,,non trouvée après recherche web,,https://associations.gouv.fr/soutien-aux-associations-employeuses,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes; deadline recherchée sur le web: non trouvée
e80bd5aaf9,2026-07-02,C - veille,46,nouveau,Découvrez les 15 lauréats du concours 2026 - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; jeunesse; éducation/orientation; insertion,,,,non trouvée après recherche web,,https://fondationlafrancesengage.org/le-concours/decouvrez-les-15-laureats-du-concours-2026/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,jeunesse; jeune; jeunes; education; éducation; insertion; inclusion; deadline recherchée sur le web: non trouvée
3c53eb5559,2026-07-02,C - veille,46,nouveau,Découvrez les 15 lauréats du concours 2026 - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion; vie associative,,,,non trouvée après recherche web,,https://fondationlafrancesengage.org/decouvrez-les-15-laureats-du-concours-2026/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,association; associations; education; éducation; insertion; inclusion; deadline recherchée sur le web: non trouvée
c2f1a5208a,2026-07-02,C - veille,46,nouveau,Prix européen de l’enseignement innovant | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/prix-europeens/prix-europeen-de-lenseignement-innovant/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
ea817ae695,2026-07-02,C - veille,46,nouveau,Label européen des langues | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/prix-europeens/label-europeen-des-langues/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
411d51f26a,2026-07-02,C - veille,46,nouveau,Label d’excellence Projets de mobilité accrédités | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/prix-europeens/label-dexcellence-projets-de-mobilite-accredites/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
1703b569c4,2026-07-02,C - veille,46,nouveau,"Erasmus+, une aide financière pour se former à l’étranger | Agence ERASMUS+ France / Éducation Formation",Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/aide-financiere-erasmus-hors-enseignement-superieur/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
a226b9e63c,2026-07-02,C - veille,44,nouveau,"Le programme Erasmus+, une aide à la mobilité pour partir à l'étranger",Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
756ab32c73,2026-07-02,C - veille,44,nouveau,Simulation Bourse Erasmus+ : Méthode Simple pour Estimer Votre Aide,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/bourse-erasmus-enseignement-superieur/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
5f23cdc673,2026-07-02,C - veille,39,nouveau,Collectivités franciliennes : développer votre territoire,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,,,non trouvée après recherche web,,https://www.iledefrance.fr/collectivites-developper-votre-territoire,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics; deadline recherchée sur le web: non trouvée
be75a21cc0,2026-07-02,C - veille,39,nouveau,Soutien régional : visibilité du logo de la Région et règlementations | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,,,non trouvée après recherche web,,https://www.iledefrance.fr/soutien-regional-visibilite-du-logo-de-la-region-et-reglementations,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics; deadline recherchée sur le web: non trouvée
de5637deae,2026-07-02,C - veille,38,nouveau,Ressources financières d'une association | Service Public,Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/particuliers/vosdroits/N21960,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; insertion; deadline recherchée sur le web: non trouvée
3125c02a86,2026-07-02,C - veille,35,nouveau,Archives des Prix International 2016 - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion,,,,non trouvée après recherche web,,https://fondationlafrancesengage.org/portfolio-category/prix-international-2016/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,education; éducation; insertion; inclusion; malus: recrutement; deadline recherchée sur le web: non trouvée
6d7e225e3c,2026-07-02,C - veille,34,nouveau,"Associations, fondations et fonds de dotation | Service Public",Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/particuliers/vosdroits/N31931,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; financement; association; associations; deadline recherchée sur le web: non trouvée
69f70e06ef,2026-07-02,C - veille,28,nouveau,Aides européennes 2021-2027,Aides-Territoires - Portail,subvention,France,Europe,Aides européennes 2021-2027 Europe,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/portails/europe/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; financement; montant détecté; deadline recherchée sur le web: non trouvée
7c157e1cc5,2026-07-02,C - veille,27,nouveau,Aide | Service Public,Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/D10003,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,association; associations; deadline recherchée sur le web: non trouvée
ed477dc0a7,2026-07-02,C - veille,24,nouveau,Porteurs d'aides | Aides Territoires,Aides-Territoires - Portail,subvention,France,vie associative; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/porteurs-aides/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; deadline recherchée sur le web: non trouvée
d1e3b79cfb,2026-07-02,C - veille,24,nouveau,Collectivités et porteurs de projets locaux | Aides Territoires,Aides-Territoires - Portail,subvention,France,vie associative; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides-collectivit%C3%A9s/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; deadline recherchée sur le web: non trouvée
c676def590,2026-07-02,C - veille,22,nouveau,Planter des arbres dans votre commune,Aides-Territoires - Portail,subvention,France,éducation/orientation; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides/5948-planter-des-arbres-dans-votre-commune/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; orientation; deadline recherchée sur le web: non trouvée
739584d06b,2026-07-02,C - veille,21,nouveau,Permettre aux élèves et jeunes de l'enseignement Professionnel de découvrir de nouveaux domaines d’application aux savoir-faire,Aides-Territoires - Portail,subvention,France,jeunesse; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides/enseignement-professionnel-lycees-professionnels-et-cfa-au-festival-daix/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; jeune; jeunes; détail non chargé: HTTPError: HTTP Error 404: Not Found; deadline recherchée sur le web: non trouvée
cc2ac62390,2026-07-02,C - veille,19,nouveau,5e édition du salon Solid'Art Paris | Fondation Groupe RATP,Fondation Groupe RATP - Appels à projets,mécénat/fondation,Île-de-France,jeunesse; insertion,,,,non trouvée après recherche web,,https://ratpgroup.com/la-fondation-groupe-ratp-soutient-la-5e-edition-de-solidart-paris/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,insertion; malus: recrutement; deadline recherchée sur le web: non trouvée
