id,date_detection,priorite,score,statut,titre,organisme,type_financement,zone,themes,montant,deadline,deadline_date,deadline_status,deadline_source,lien,eligibilite_ambition_campus,pieces_probables,responsable,prochaine_action,notes
b5dc545ff5,2026-06-21,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles - Modernisation des exploitations AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-modernisation-des-exploitations-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-modernisation-des-exploitations-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
2631b25cec,2026-06-21,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles - Diversification AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-diversification-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-diversification-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
707926d6c7,2026-06-21,B - intéressant,39,nouveau,FEADER - Investissements agricoles - Adaptation au changement climatique et Transition AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-investissements-agricoles-adaptation-au-changement-climatique-et-transition-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-investissements-agricoles-adaptation-au-changement-climatique-et-transition-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
1da7d9f3b4,2026-06-21,B - intéressant,39,nouveau,FEADER - Soutien aux investissements agricoles environnementaux non productifs AAP 2026 | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 15 novembre 2026 Public Professionnel de l'agriculture et de l'alimentation, Association régie par la loi de 1901, Établissement d'enseignement s",2026-11-15,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-environnementaux-non-productifs-aap-2026,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-soutien-aux-investissements-agricoles-environnementaux-non-productifs-aap-2026,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
525f74a52f,2026-06-21,B - intéressant,39,nouveau,"Aide la réalisation de manifestations d'arts plastiques, numériques et urbains | Région Île-de-France",Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,dépôt : jusqu'au 1 er juillet 2026 - pour un passage à la Commission Permanente du 19 novembre 2026 (manifestations qui se dérouleront entre décembre 2026 et mars 2027),2026-11-19,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-la-realisation-de-manifestations-darts-plastiques-numeriques-et-urbains,https://www.iledefrance.fr/aides-et-appels-a-projets/aide-la-realisation-de-manifestations-darts-plastiques-numeriques-et-urbains,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
07ee9ba5bf,2026-06-21,B - intéressant,39,nouveau,Professionnels franciliens : construire ou renforcer un projet | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association, Collectivité ou institution, Particulier, Professionnel Aide Fonds régional pour le tourisme Public Professi",2026-12-31,ouvert,https://www.iledefrance.fr/professionnels-construire-ou-renforcer-un-projet,https://www.iledefrance.fr/professionnels-construire-ou-renforcer-un-projet,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
5f23cdc673,2026-06-21,B - intéressant,39,nouveau,Collectivités franciliennes : développer votre territoire,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association, Collectivité ou institution, Particulier, Professionnel Aide Fonds régional pour le tourisme Public Professi",2026-12-31,ouvert,https://www.iledefrance.fr/collectivites-developper-votre-territoire,https://www.iledefrance.fr/collectivites-developper-votre-territoire,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
4a95d154ef,2026-06-21,B - intéressant,39,nouveau,Associations franciliennes : être accompagnées par la Région,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association, Collectivité ou institution, Particulier, Professionnel Aide Fonds régional pour le tourisme Public Professi",2026-12-31,ouvert,https://www.iledefrance.fr/associations-etre-accompagnees-pour-mieux-agir,https://www.iledefrance.fr/associations-etre-accompagnees-pour-mieux-agir,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
5f30f00f01,2026-06-21,B - intéressant,39,nouveau,"Liberté, Égalité, Fraternité | Région Île-de-France",Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Établissement d'enseignement secondaire Partager Partager sur Facebook Partager sur Twitter Partager sur Linkedin Copier ,2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/liberte-egalite-fraternite,https://www.iledefrance.fr/aides-et-appels-a-projets/liberte-egalite-fraternite,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
2cca1a8e4d,2026-06-21,B - intéressant,39,nouveau,Soutien à la gestion durable des forêts franciliennes | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association régie par la loi de 1901, Francilien, Petites et moyennes entreprises, Très petites entreprises Partager Part",2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/soutien-la-gestion-durable-des-forets-franciliennes,https://www.iledefrance.fr/aides-et-appels-a-projets/soutien-la-gestion-durable-des-forets-franciliennes,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
f6b201eeba,2026-06-21,B - intéressant,39,nouveau,FEADER-Contrats Natura 2000 ni-agricoles ni-forestiers et contrats Natura 2000 forestiers (73.04.03) | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2026 Public Association régie par la loi de 1901, Communes de 10 000 à 20 000 habitants",2026-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-contrats-natura-2000-ni-agricoles-ni-forestiers-et-contrats-natura-2000-forestiers-730403,https://www.iledefrance.fr/aides-et-appels-a-projets/feader-contrats-natura-2000-ni-agricoles-ni-forestiers-et-contrats-natura-2000-forestiers-730403,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
1884708ac8,2026-06-21,B - intéressant,39,nouveau,Prêt Île-de-France Prévention | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,"Dépôt des demandes ouvert jusqu'au 31 décembre 2027 Public Association régie par la loi de 1901, Petites et moyennes entreprises Partager Partager sur Facebook Partager sur Twitter",2027-12-31,ouvert,https://www.iledefrance.fr/aides-et-appels-a-projets/pret-ile-de-france-prevention,https://www.iledefrance.fr/aides-et-appels-a-projets/pret-ile-de-france-prevention,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics
4f8e739f24,2026-06-21,B - intéressant,38,nouveau,Terrains de recherche : découvrez les thématiques - Ville de Paris Ville de Paris,Ville de Paris - Appels à projets,appel à projets,Paris,aide aux étudiants,,Date limite : 24 novembre 2026,2026-11-24,ouvert,https://www.univ-paris8.fr/+AAP-Ville-de-Paris-Terrains-de-recherche-2026+,https://www.paris.fr/pages/terrains-de-recherche-32728,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,appel a projets; appel a projet; appel à projets; appel à projet; etudiant; étudiant; deadline via recherche web (page résultat): https://www.univ-paris8.fr/+AAP-Ville-de-Paris-Terrains-de-recherche-2026+
b8cdd324c6,2026-06-21,B - intéressant,37,nouveau,Appel à manifestation d’intérêts : co-construction des connaissances pour la conservation de la biodiversité - Fondation de France,Fondation de France - Appels à projets,mécénat/fondation,France,éducation/orientation; vie associative,,supérieur à 6 mois Calendrier prévisionnel PHASE 1 – Constitution des consortiums - 4 mai 2026 : Lancement de l’AMI - 12 mai 2026 : Webinaire de présentation de l’AMI - 24 juin 202,2026-06-24,ouvert,https://www.fondationdefrance.org/fr/appels-a-projets/ami-coconstruction-connaissances-conservation-biodiversite,https://www.fondationdefrance.org/fr/appels-a-projets/ami-coconstruction-connaissances-conservation-biodiversite,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Lire le règlement + confirmer éligibilité + noter deadline,appel a manifestation; association; associations; education; éducation; montant détecté
d01af62624,2026-06-21,C - veille,67,nouveau,Fondation de France AP - Soutien aux pratiques inclusives | Associations.gouv.fr,Associations.gouv - Financements privés,mécénat/fondation,France,aide aux étudiants; jeunesse; vie associative; Europe,,,,non trouvée après recherche web,,https://associations.gouv.fr/fondation-de-france-ap-soutien-aux-pratiques-inclusives,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,financement; mecenat; mécénat; association; associations; jeunesse; jeune; jeunes; deadline recherchée sur le web: non trouvée
8ce5ee11b0,2026-06-21,C - veille,52,nouveau,Erasmus+ 2026 : une demande toujours plus forte en France | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/2026/06/11/erasmus-2026-une-demande-toujours-plus-forte-en-france/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
54ec452e4b,2026-06-21,C - veille,46,nouveau,Rencontres européennes Erasmus+ (TCA) | Agence Erasmus+ France,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/programme-erasmus/pour-vous-aider/recherche-de-partenaires/seminaires-de-contact-tca/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
c2f1a5208a,2026-06-21,C - veille,46,nouveau,Prix européen de l’enseignement innovant | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/prix-europeens/prix-europeen-de-lenseignement-innovant/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
411d51f26a,2026-06-21,C - veille,46,nouveau,Label d’excellence Projets de mobilité accrédités | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/prix-europeens/label-dexcellence-projets-de-mobilite-accredites/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
1703b569c4,2026-06-21,C - veille,46,nouveau,"Erasmus+, une aide financière pour se former à l’étranger | Agence ERASMUS+ France / Éducation Formation",Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/aide-financiere-erasmus-hors-enseignement-superieur/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
9a938a62d9,2026-06-21,C - veille,46,nouveau,Une plateforme de formation pour aider les migrants et réfugiés à s’insérer sur le marché du travail | Agence ERASMUS+ France / Éducation Formation,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/resultats-de-projets/une-plateforme-de-formation-pour-aider-les-migrants-et-refugies-a-sinserer-sur-le-marche-du-travail/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
a226b9e63c,2026-06-21,C - veille,44,nouveau,"Le programme Erasmus+, une aide à la mobilité pour partir à l'étranger",Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
756ab32c73,2026-06-21,C - veille,44,nouveau,Simulation Bourse Erasmus+ : Méthode Simple pour Estimer Votre Aide,Erasmus+ France - Appels,subvention,Europe,égalité des chances; aide aux étudiants; jeunesse; éducation/orientation; Europe,,,,non trouvée après recherche web,,https://agence.erasmusplus.fr/aide-a-la-mobilite-erasmus/bourse-erasmus-enseignement-superieur/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,etudiant; étudiant; etudiante; étudiante; education; éducation; inclusion; deadline recherchée sur le web: non trouvée
8d519bea5e,2026-06-21,C - veille,40,nouveau,Découvrez les 43 finalistes 2026 - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion,,,,non trouvée après recherche web,,https://fondationlafrancesengage.org/le-concours/decouvrez-les-44-finalistes-2026/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,education; éducation; insertion; inclusion; deadline recherchée sur le web: non trouvée
be75a21cc0,2026-06-21,C - veille,39,nouveau,Soutien régional : visibilité du logo de la Région et règlementations | Région Île-de-France,Région Île-de-France - Aides et appels à projets,subvention,Île-de-France,aide aux étudiants; insertion; vie associative,,,,non trouvée après recherche web,,https://www.iledefrance.fr/soutien-regional-visibilite-du-logo-de-la-region-et-reglementations,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,financement; association; associations; etudiant; étudiant; malus: marches publics; malus: marchés publics; deadline recherchée sur le web: non trouvée
de5637deae,2026-06-21,C - veille,38,nouveau,Ressources financières d'une association | Service Public,Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/particuliers/vosdroits/N21960,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; insertion; deadline recherchée sur le web: non trouvée
5de262751b,2026-06-21,C - veille,35,nouveau,Archives des Prix International 2015 - Fondation la France s’engage,La France s'engage,subvention,France,égalité des chances; éducation/orientation; insertion,,,,non trouvée après recherche web,,https://fondationlafrancesengage.org/portfolio-category/prix-international-2015/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,education; éducation; insertion; inclusion; malus: recrutement; deadline recherchée sur le web: non trouvée
6d7e225e3c,2026-06-21,C - veille,34,nouveau,"Associations, fondations et fonds de dotation | Service Public",Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/particuliers/vosdroits/N31931,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; financement; association; associations; deadline recherchée sur le web: non trouvée
69f70e06ef,2026-06-21,C - veille,28,nouveau,Aides européennes 2021-2027,Aides-Territoires - Portail,subvention,France,Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/portails/europe/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; financement; montant détecté; deadline recherchée sur le web: non trouvée
f3e3702ad2,2026-06-21,C - veille,27,nouveau,"Accueil | L'Europe s'engage en France, le portail des Fonds européens ESPACE PROFESSIONNEL UNION EUROPEENNE Lancer la recherche Lancer la recherche L'Europe s'engage en France Lancer la recherche Lancer la recherche Voir",ANCT - Actualités,subvention,France,vie associative; Europe,,,,non trouvée après recherche web,,https://www.europe-en-france.gouv.fr/fr,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,association; deadline recherchée sur le web: non trouvée
7c157e1cc5,2026-06-21,C - veille,27,nouveau,Aide | Service Public,Service-Public - Associations,subvention,France,insertion; vie associative; Europe,,,,non trouvée après recherche web,,https://www.service-public.gouv.fr/D10003,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,association; associations; deadline recherchée sur le web: non trouvée
ed477dc0a7,2026-06-21,C - veille,24,nouveau,Porteurs d'aides | Aides Territoires,Aides-Territoires - Portail,subvention,France,vie associative; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/porteurs-aides/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; deadline recherchée sur le web: non trouvée
d1e3b79cfb,2026-06-21,C - veille,24,nouveau,Collectivités et porteurs de projets locaux | Aides Territoires,Aides-Territoires - Portail,subvention,France,vie associative; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides-collectivit%C3%A9s/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; association; associations; deadline recherchée sur le web: non trouvée
c676def590,2026-06-21,C - veille,22,nouveau,Planter des arbres dans votre commune,Aides-Territoires - Portail,subvention,France,éducation/orientation; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides/5948-planter-des-arbres-dans-votre-commune/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; orientation; deadline recherchée sur le web: non trouvée
739584d06b,2026-06-21,C - veille,21,nouveau,Permettre aux élèves et jeunes de l'enseignement Professionnel de découvrir de nouveaux domaines d’application aux savoir-faire,Aides-Territoires - Portail,subvention,France,jeunesse; Europe,,,,non trouvée après recherche web,,https://aides-territoires.beta.gouv.fr/aides/enseignement-professionnel-lycees-professionnels-et-cfa-au-festival-daix/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,subvention; jeune; jeunes; détail non chargé: HTTPError: HTTP Error 404: Not Found; deadline recherchée sur le web: non trouvée
cc2ac62390,2026-06-21,C - veille,19,nouveau,5e édition du salon Solid'Art Paris | Fondation Groupe RATP,Fondation Groupe RATP - Appels à projets,mécénat/fondation,Île-de-France,jeunesse; insertion,,,,non trouvée après recherche web,,https://ratpgroup.com/la-fondation-groupe-ratp-soutient-la-5e-edition-de-solidart-paris/,Probable si association loi 1901 éligible; vérifier règlement,statuts; RIB; budget prévisionnel; rapport d'activité; présentation projet,à assigner,Surveiller / vérifier manuellement si stratégique : aucune deadline fiable trouvée après recherche web,insertion; malus: recrutement; deadline recherchée sur le web: non trouvée
